ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000005175,471.3960078981475,517.2653583643458,420.63449441390264,664.9852898291864,596.2027877513768,644.5778730807858,554.5220614173697,599.2335450471603,532.9376778626247,589.88323239712,616.9294753659032,633.7910138624708,635.2553168871164,469.765286892132,562.2310947757182,613.5345738751647
ENSG00000005187,19.602606269031877,15.364317575178589,3.123523473370564,5.654636818275394,16.37170126548403,4.439241550143153,4.864228608924296,8.043403289223628,12.754064085601277,4.8521534979786605,1.7018744148024914,2.2199334986426296,8.821859877967526,12.69681577252701,8.553898661249733,2.9246538038079266
ENSG00000005189,135.3513290004582,148.52173656005968,143.68207977504593,75.77213336489028,69.57973037830713,106.54179720343568,97.28457217848592,89.48286159261286,108.40954472761085,88.03192774904142,111.47277416956318,101.00697418823964,83.9645536488777,142.51838177852127,98.39232616623654,100.17055870228141
ENSG00000005194,738.364836133534,727.2443652251199,753.8103315734295,765.6378251944884,822.6779885905726,822.147535086512,873.6154581628035,778.199268232386,851.7892800026566,774.9582301057346,776.054733149936,744.7876887946022,803.487782957191,739.8065109773612,834.534668799282,765.2668840167577
ENSG00000005206,154.95393526949007,143.4002973683335,155.1349991774047,135.71128363860947,148.70961982814663,159.8126958051535,194.56914435697183,129.69987803873101,169.44685142298837,139.3261218705301,154.01963453962546,148.7355444090562,148.07786642396988,151.16307727174274,164.57195793956373,147.36043360640392
ENSG00000005238,628.2168580504025,669.2013877188897,616.3752987451246,620.8791226466383,542.9947586385537,520.2791096767776,550.6306785302303,571.0816335348776,565.7338426541709,438.0801443889305,487.5870198409138,432.88703223531274,561.3843303206565,637.9311815048056,562.4820515730929,452.851398821719
ENSG00000005243,78.41042507612751,61.457270300714356,73.92338886977002,42.975239818892994,42.29356160250041,56.82229184183236,62.26212619423099,54.29297220225949,51.927260919948054,65.85065461542467,63.82029055509343,57.71827096470837,47.363697754408584,71.26369474887063,56.16078643881284,62.4630720450755
ENSG00000005249,3.7338297655298813,13.657171177936524,5.205872455617607,10.178346272895709,4.092925316371008,9.766331410314937,3.8913828871394367,3.0162762334588606,1.8220091550858966,3.4658239271276146,4.254686037006229,4.439866997285259,8.012534333193885,7.532291133028004,2.9098894252280645,4.053458987139701
ENSG00000005302,400.45324235307976,322.65066907875035,299.85825344357414,239.75660109487671,195.09610674701804,221.96207750715766,325.9033167979278,322.7415569800981,319.76260671757484,313.31048301233636,356.54268990112195,314.1205900579321,218.93826178301745,340.9873882918014,322.8024934985336,327.9912543237968
ENSG00000005339,4230.429124345355,4011.7940335188537,4151.16269610948,3616.705708968942,3579.9453433858416,3376.487123038882,3940.9980189504645,3966.4032469984018,3931.8957566753647,3909.4493897999496,4048.759232815127,3919.2925918535625,3524.3793917978887,4131.12861799123,3946.4323408747437,3959.1670714895463
